,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,target
255,0.695652,0.307692,0.944444,-0.283843,-0.802198,-0.660377,0.333333,-0.714286,0.166667,0.171429,0.0736842,0.179856,0.18239,-0.684211,0.636364,0.317073,0,0.4,2.0
256,-0.217391,-0.769231,0.0277778,-0.537118,-0.802198,-0.811321,-0.437908,-0.0857143,-0.666667,-0.771429,-0.505263,-0.57554,-0.823899,-0.842105,-0.272727,-0.268293,0.266667,0.333333,2.0
257,-0.173913,-0.230769,-0.194444,-0.528384,-0.802198,-0.811321,-0.51634,0.0285714,-0.666667,-0.285714,-0.578947,-0.642686,-0.257862,-0.894737,0.272727,-0.121951,0.466667,0.466667,1.0
258,0.130435,0.153846,0.777778,-0.196507,-0.648352,-0.698113,0.163399,-0.6,0,-0.0285714,-0.0421053,0.00719424,0.132075,-0.631579,-0.272727,-0.804878,-0.2,0.0666667,2.0
259,0.0869565,0.923077,0.694444,-0.0917031,-0.604396,-0.622642,0.490196,-0.771429,0.333333,0.828571,0,0.352518,0.345912,-0.684211,-0.454545,-0.95122,-0.4,0,1.0
260,-0.565217,-0.692308,-0.611111,-0.877729,-0.824176,-0.924528,-0.777778,0.485714,-0.833333,-0.742857,-0.831579,-0.853717,-0.610063,-0.421053,-0.636364,-0.365854,-0.733333,-0.8,2.0
261,-0.217391,-0.538462,0.333333,-0.257642,-0.648352,-0.735849,-0.176471,-0.314286,-0.333333,-0.6,-0.294737,-0.345324,-0.408805,-0.736842,-1.0,0.121951,0,0.133333,2.0
262,-0.304348,-0.461538,-0.444444,-0.764192,-0.802198,-0.849057,-0.921569,0.714286,-1.0,-0.457143,-0.863158,-0.940048,-0.446541,-0.842105,-0.0909091,-0.609756,0.133333,0.2,4.0
263,-0.304348,-0.846154,-0.166667,-0.703057,-0.758242,-0.811321,-0.816993,0.542857,-1.0,-0.714286,-0.821053,-0.872902,-0.962264,-0.868421,-0.636364,-0.0731707,0.533333,0.733333,4.0
264,0.304348,0.230769,0.666667,-0.213974,-0.714286,-0.698113,-0.0457516,-0.485714,-0.166667,0.2,-0.242105,-0.199041,-0.132075,-0.921053,0.181818,-0.609756,0.466667,0.8,2.0
265,-0.695652,-0.0769231,-0.138889,-0.790393,-0.802198,-0.811321,-0.490196,0.0857143,-0.666667,-0.171429,-0.568421,-0.633094,-0.157233,-0.473684,-0.727273,-0.219512,-0.666667,-0.6,3.0
266,-0.434783,-0.307692,-0.305556,-0.895197,-0.868132,-0.849057,-0.477124,0.0857143,-0.666667,-0.342857,-0.526316,-0.63789,-0.207547,-0.315789,-0.545455,-0.804878,-0.8,-0.866667,3.0
267,0.173913,0,0.138889,-0.275109,-0.692308,-0.735849,-0.294118,-0.2,-0.5,0.0285714,-0.378947,-0.446043,-0.169811,-0.894737,0.181818,-0.560976,0.466667,0.733333,2.0
268,-0.434783,-0.538462,-0.444444,-0.68559,-0.714286,-0.811321,-0.908497,0.657143,-1.0,-0.542857,-0.894737,-0.932854,-0.597484,-0.947368,-0.363636,-0.609756,0.6,0.733333,4.0
269,-0.565217,-0.692308,-0.388889,-0.921397,-0.868132,-0.849057,-0.869281,0.657143,-1.0,-0.685714,-0.863158,-0.918465,-0.672956,-0.473684,-1.0,-0.658537,-0.666667,-0.733333,4.0
270,-0.608696,-0.0769231,-0.222222,-0.598253,-0.516484,-0.886792,-0.529412,0.0857143,-0.666667,-0.257143,-0.589474,-0.669065,-0.0566038,-0.447368,-0.545455,-1.0,-0.666667,-0.8,3.0
271,-0.130435,0.0769231,0.333333,-0.161572,-0.582418,-0.811321,-0.202614,-0.314286,-0.333333,-0.0571429,-0.294737,-0.357314,0.207547,-0.815789,-1.0,-0.853659,0.266667,0.4,2.0
272,-0.217391,-0.230769,0.333333,-0.537118,-0.692308,-0.735849,-0.51634,0.0857143,-0.666667,0.114286,-0.631579,-0.659472,-0.610063,-0.868421,-0.909091,0.268293,0.4,0.733333,4.0
273,0,-0.0769231,0.111111,-0.49345,-0.648352,-0.735849,-0.555556,0.142857,-0.666667,-0.142857,-0.673684,-0.683453,-0.345912,-0.868421,-0.545455,-0.512195,0.533333,0.733333,4.0
274,0.478261,0.846154,0.833333,-0.344978,-0.912088,-0.773585,0.895425,-1.0,0.833333,0.542857,0.526316,0.846523,0.54717,-0.368421,-0.818182,-0.0243902,-0.666667,-0.8,3.0
275,-0.391304,-0.153846,-0.166667,-0.344978,-0.384615,-0.849057,-0.555556,0.0857143,-0.666667,-0.342857,-0.610526,-0.659472,-0.132075,-0.736842,-0.454545,-0.95122,0.2,0.333333,3.0
276,-0.565217,0,-0.0833333,-0.71179,-0.736264,-0.849057,-0.529412,0.0857143,-0.666667,-0.2,-0.610526,-0.657074,-0.0691824,-0.578947,-0.272727,-1.0,-0.4,-0.333333,3.0
277,-0.434783,-0.384615,-0.277778,-0.781659,-0.824176,-0.811321,-0.699346,0.371429,-0.833333,-0.485714,-0.747368,-0.803357,-0.295597,-0.605263,-0.727273,-0.804878,-0.733333,-0.6,1.0
278,0.565217,0.615385,0.916667,0.0567686,-0.538462,-0.660377,0.333333,-0.714286,0.166667,0.457143,0.0105263,0.177458,0.295597,-0.763158,0,0.560976,-0.133333,0.4,2.0
279,-0.0869565,-0.692308,-0.0833333,-0.283843,-0.472527,-0.811321,-0.45098,-0.0857143,-0.666667,-0.742857,-0.568421,-0.573141,-0.710692,-0.789474,-0.818182,-0.609756,0.4,0.666667,3.0
280,0.173913,-0.153846,0.472222,-0.222707,-0.67033,-0.773585,-0.0326797,-0.485714,-0.166667,-0.171429,-0.242105,-0.191847,-0.471698,-0.815789,-1.0,-0.902439,0.133333,0.133333,1.0
281,-0.608696,-0.230769,-0.0833333,-0.563319,-0.604396,-0.811321,-0.490196,0.0285714,-0.666667,-0.285714,-0.494737,-0.623501,-0.358491,-0.552632,-0.545455,-0.463415,-0.4,-0.466667,3.0
282,-0.434783,0,-0.0833333,-0.816594,-0.78022,-0.849057,-0.490196,0.0857143,-0.666667,-0.171429,-0.578947,-0.640288,-0.00628931,-0.394737,-0.181818,-0.463415,-0.733333,-0.8,3.0
283,0.869565,0.538462,0.944444,0.10917,-0.56044,-0.622642,0.372549,-0.714286,0.166667,0.342857,0.0631579,0.218225,0.421384,-0.789474,0.454545,0.365854,0.0666667,0.666667,2.0
284,-0.304348,0,0.0277778,-0.816594,-0.89011,-0.698113,-0.424837,0.0285714,-0.5,0.2,-0.568421,-0.59952,-0.144654,-0.5,-0.363636,-0.170732,-0.533333,-0.333333,4.0
285,-0.304348,0.153846,0.25,-0.257642,-0.626374,-0.773585,-0.254902,-0.257143,-0.5,0,-0.389474,-0.417266,0.0188679,-0.868421,0.454545,-0.756098,0.266667,0.333333,2.0
286,-0.565217,-0.384615,-0.166667,-0.554585,-0.604396,-0.811321,-0.581699,0.142857,-0.666667,-0.342857,-0.6,-0.70024,-0.522013,-0.684211,-0.636364,-0.414634,-0.2,-0.0666667,3.0
287,-0.347826,-0.230769,0.222222,-0.720524,-0.824176,-0.660377,-0.45098,0.0285714,-0.666667,-0.0857143,-0.536842,-0.601918,-0.308176,-0.631579,-0.454545,-0.902439,-0.4,0,4.0
288,0,0.0769231,0.75,-0.0305677,-0.516484,-0.698113,0.150327,-0.6,0,-0.171429,-0.0526316,-0.00719424,0.144654,-0.631579,-0.454545,-0.707317,-0.266667,-0.133333,1.0
289,-0.347826,-0.692308,-0.527778,-0.755459,-0.67033,-0.849057,-0.699346,0.371429,-0.833333,-0.8,-0.778947,-0.805755,-0.559748,-0.368421,0.454545,-0.219512,-0.733333,-0.8,2.0
290,0.0869565,-0.615385,-0.277778,-0.772926,-0.824176,-0.811321,-0.764706,0.428571,-0.833333,-0.428571,-0.684211,-0.839329,-0.823899,-0.736842,-0.727273,-0.414634,0,-0.133333,4.0
291,-0.304348,-0.0769231,0.138889,0.240175,0.208791,0.54717,-0.437908,0.0285714,-0.5,0.2,-0.263158,-0.609113,-0.144654,-0.184211,-0.181818,-0.170732,-0.533333,-0.266667,4.0
292,-0.391304,-0.307692,0,-0.519651,-0.604396,-0.886792,-0.437908,-0.0857143,-0.666667,-0.428571,-0.431579,-0.573141,-0.396226,-0.552632,-0.454545,-0.414634,-0.133333,-0.2,3.0
293,-0.130435,-0.769231,-0.361111,-0.694323,-0.78022,-0.773585,-0.738562,0.371429,-0.833333,-0.485714,-0.705263,-0.817746,-0.849057,-0.789474,-0.727273,0.317073,0.133333,0.333333,4.0
294,0.565217,0.692308,0.722222,-0.432314,-0.912088,-0.849057,0.686275,-0.942857,0.5,0.342857,0.421053,0.645084,0.735849,-0.342105,-0.0909091,-0.463415,-0.466667,-0.866667,3.0
295,-0.26087,-0.615385,-0.0277778,-0.475983,-0.626374,-0.811321,-0.490196,-0.0285714,-0.666667,-0.628571,-0.6,-0.613909,-0.622642,-0.815789,-1.0,-1.0,0.266667,0.533333,3.0
296,0.0869565,0.461538,0.277778,-0.100437,-0.516484,-0.886792,0.0457516,-0.6,-0.166667,0.228571,-0.136842,-0.0743405,0.408805,-0.578947,-0.636364,-0.707317,0.2,-0.0666667,3.0
297,-0.608696,-0.692308,-0.277778,-0.80786,-0.846154,-0.811321,-0.738562,0.485714,-0.833333,-0.742857,-0.810526,-0.83693,-0.584906,-0.657895,0.545455,-0.658537,-0.533333,-0.6,2.0
298,-0.217391,-0.461538,0.611111,-0.231441,-0.626374,-0.735849,-0.150327,-0.314286,-0.333333,-0.514286,-0.326316,-0.326139,-0.295597,-0.815789,-0.181818,0.707317,0.266667,0.6,2.0
299,0.0869565,-0.461538,0.0277778,-0.414847,-0.692308,-0.849057,-0.215686,-0.371429,-0.333333,-0.4,-0.294737,-0.345324,-0.597484,-0.657895,-0.636364,-0.170732,0.533333,0.333333,3.0
300,0.434783,0.538462,0.611111,-0.222707,-0.714286,-0.698113,0.346405,-0.714286,0.166667,0.457143,-0.0105263,0.191847,0.371069,-0.631579,-0.272727,0.0243902,-0.2,0.0666667,2.0
301,-0.130435,-0.230769,0.0555556,-0.458515,-0.736264,-0.811321,-0.490196,0.0285714,-0.666667,-0.342857,-0.452632,-0.621103,-0.18239,-0.763158,0.363636,-0.902439,0.133333,0.0666667,1.0
302,-0.0869565,-0.692308,-0.111111,-0.222707,-0.450549,-0.849057,-0.398693,-0.142857,-0.666667,-0.571429,-0.431579,-0.517986,-0.773585,-0.710526,-1.0,-0.317073,0.6,0.533333,3.0
303,-0.304348,-0.769231,-0.222222,-0.606987,-0.714286,-0.773585,-0.72549,0.371429,-0.833333,-0.542857,-0.757895,-0.805755,-0.874214,-0.921053,-0.454545,-0.121951,0.666667,0.866667,4.0
304,-0.478261,-0.0769231,-0.166667,-0.772926,-0.758242,-0.773585,-0.490196,0.0857143,-0.666667,-0.2,-0.568421,-0.640288,-0.0188679,-0.473684,-0.818182,-0.756098,-0.666667,-0.666667,3.0
305,-0.434783,-0.0769231,-0.0833333,-0.580786,-0.648352,-0.849057,-0.51634,0.0285714,-0.666667,-0.228571,-0.578947,-0.63789,-0.157233,-0.684211,-0.454545,-0.95122,-0.133333,0,3.0
306,0.434783,0.153846,0.861111,-0.144105,-0.692308,-0.698113,0.24183,-0.657143,0.166667,0,0.0210526,0.0815348,0.144654,-0.710526,-0.545455,0.365854,-0.0666667,0.466667,2.0
307,0.478261,0.461538,0.75,-0.283843,-0.78022,-0.660377,0.333333,-0.714286,0.166667,0.257143,-0.0842105,0.179856,0.00628931,-0.815789,-0.454545,-0.756098,-0.133333,0.133333,1.0
308,0.565217,0.384615,0.666667,-0.187773,-0.736264,-0.698113,0.0457516,-0.542857,-0.166667,0.228571,-0.157895,-0.115108,0.081761,-0.868421,0.272727,-0.853659,0.333333,0.4,1.0
309,0.565217,0.153846,0.861111,-0.0305677,-0.67033,-0.698113,0.215686,-0.657143,0,0.142857,-0.0315789,0.0551559,-0.257862,-0.842105,-0.181818,0.560976,0.266667,0.666667,1.0
310,-0.26087,0.307692,0.388889,-0.266376,-0.692308,-0.698113,-0.0980392,-0.428571,-0.333333,0.142857,-0.147368,-0.261391,0.396226,-0.736842,-0.454545,-0.0731707,0,0.2,2.0
311,-0.130435,-0.0769231,0.194444,-0.668122,-0.802198,-0.698113,-0.411765,-0.0285714,-0.5,0.0571429,-0.473684,-0.568345,-0.00628931,-0.578947,-0.909091,0.0243902,-0.466667,0.0666667,4.0
312,-0.608696,-0.384615,-0.166667,-0.554585,-0.626374,-0.811321,-0.529412,0.0857143,-0.666667,-0.428571,-0.557895,-0.654676,-0.459119,-0.657895,-0.545455,-0.170732,-0.266667,-0.0666667,3.0
313,0,0.461538,0.777778,0.0305677,-0.56044,-0.735849,0.124183,-0.6,0,0.285714,-0.0842105,-0.028777,0.471698,-0.789474,0.0909091,-0.0243902,0.0666667,0.333333,1.0
314,-0.26087,-0.307692,-0.361111,-0.80786,-0.824176,-0.811321,-0.477124,0.0857143,-0.666667,-0.314286,-0.547368,-0.635492,-0.194969,-0.421053,-1.0,-0.268293,-0.733333,-0.8,3.0
315,-0.130435,-0.461538,-0.388889,-0.886463,-0.956044,-0.811321,-0.751634,0.485714,-0.833333,-0.228571,-0.684211,-0.844125,-0.408805,-0.5,-0.272727,-0.707317,-0.466667,-0.8,4.0
316,-0.217391,-0.384615,-0.277778,-0.764192,-0.802198,-0.735849,-0.816993,0.542857,-0.833333,-0.257143,-0.694737,-0.872902,-0.421384,-0.657895,-0.727273,-0.512195,0,-0.133333,4.0
317,-0.0434783,-0.0769231,0.805556,-0.0917031,-0.626374,-0.698113,-0.0196078,-0.428571,-0.166667,-0.0857143,-0.242105,-0.194245,-0.383648,-0.868421,-0.363636,0.560976,0.466667,1.0,2.0
318,-0.304348,-0.692308,-0.694444,-0.938865,-0.846154,-0.886792,-0.895425,0.714286,-1.0,-0.742857,-0.915789,-0.930456,-0.522013,-0.394737,-0.363636,-0.804878,-0.666667,-0.866667,4.0
319,0.26087,0.384615,0.444444,-0.213974,-0.714286,-0.849057,0.411765,-0.771429,0.333333,0.257143,0.231579,0.311751,0.257862,-0.447368,-0.363636,-0.658537,-0.2,-0.666667,3.0
320,0.391304,0.615385,0.666667,0.0131004,-0.516484,-0.698113,0.424837,-0.771429,0.333333,0.485714,0.0736842,0.280576,0.169811,-0.631579,-1.0,-0.365854,-0.266667,0.2,2.0
321,0.73913,0.846154,0.916667,-0.213974,-0.802198,-0.849057,0.934641,-1.0,0.833333,0.628571,0.663158,0.913669,0.91195,-0.315789,0,0.0243902,-0.6,-0.866667,3.0
322,-0.391304,-0.230769,-0.305556,-0.799127,-0.802198,-0.773585,-0.51634,0.142857,-0.666667,-0.285714,-0.589474,-0.669065,-0.220126,-0.315789,-0.454545,-0.853659,-0.733333,-0.933333,3.0
323,0.0869565,0.384615,0.555556,-0.135371,-0.582418,-0.698113,-0.00653595,-0.485714,-0.166667,0.114286,-0.189474,-0.16307,0.534591,-0.763158,-0.0909091,-0.95122,0,0.2,2.0
324,-0.0869565,-0.615385,0.333333,-0.344978,-0.714286,-0.811321,-0.24183,-0.257143,-0.333333,-0.628571,-0.389474,-0.398082,-0.559748,-0.815789,-0.818182,0.365854,0.266667,0.533333,2.0
325,-0.608696,-0.153846,-0.361111,-0.834061,-0.846154,-0.811321,-0.490196,0.0857143,-0.666667,-0.171429,-0.621053,-0.652278,-0.0440252,-0.421053,-0.727273,-0.804878,-0.8,-0.933333,3.0
326,0.434783,0.230769,0.555556,-0.152838,-0.692308,-0.698113,-0.0980392,-0.428571,-0.333333,0.142857,-0.294737,-0.256595,-0.106918,-0.921053,0.727273,-0.268293,0.733333,0.866667,1.0
327,-0.304348,-0.153846,0.166667,-0.720524,-0.846154,-0.849057,-0.51634,0.0857143,-0.666667,-0.257143,-0.578947,-0.645084,-0.257862,-0.763158,-0.0909091,-0.317073,-0.2,-0.2,1.0
328,-0.130435,-0.230769,0.333333,-0.423581,-0.582418,-0.735849,-0.503268,0.0857143,-0.666667,-0.171429,-0.642105,-0.640288,-0.572327,-0.842105,-0.818182,-0.170732,0.333333,0.666667,4.0
329,-0.304348,-0.615385,0.111111,-0.432314,-0.736264,-0.811321,-0.359477,-0.142857,-0.5,-0.628571,-0.410526,-0.508393,-0.647799,-0.763158,-0.545455,-0.268293,0.0666667,0.0666667,2.0
330,0.0869565,-0.153846,0.0555556,-0.510917,-0.648352,-0.773585,-0.607843,0.2,-0.833333,-0.142857,-0.684211,-0.721823,-0.220126,-0.894737,0.727273,-0.902439,0.666667,0.733333,4.0
331,0.347826,0.461538,0.555556,-0.266376,-0.736264,-0.735849,-0.00653595,-0.485714,-0.166667,0.228571,-0.2,-0.170264,0.207547,-0.789474,0,-0.609756,0.133333,0.266667,1.0
332,0.130435,0.846154,0.916667,0.0131004,-0.582418,-0.660377,0.424837,-0.771429,0.333333,0.657143,0.0947368,0.297362,0.597484,-0.710526,-0.0909091,0.219512,-0.2,0.266667,1.0
333,-0.434783,-0.307692,-0.305556,-0.816594,-0.846154,-0.811321,-0.503268,0.0857143,-0.666667,-0.371429,-0.568421,-0.657074,-0.207547,-0.315789,-0.818182,-0.609756,-0.733333,-0.933333,3.0
334,0.478261,0.846154,0.722222,-0.30131,-0.824176,-0.811321,0.594771,-0.885714,0.5,0.514286,0.189474,0.529976,0.509434,-0.526316,-0.363636,-0.463415,-0.266667,-0.6,3.0
335,0.565217,0.615385,0.75,-0.117904,-0.648352,-0.660377,0.437908,-0.771429,0.333333,0.628571,0.0421053,0.285372,0.308176,-0.684211,-0.454545,-0.317073,-0.266667,0.266667,2.0
336,-0.304348,-0.153846,0,-0.816594,-0.846154,-0.698113,-0.424837,0.0285714,-0.5,-0.0571429,-0.652632,-0.597122,-0.157233,-0.552632,0.0909091,-0.414634,-0.466667,-0.2,4.0
337,0.130435,0.384615,0.333333,-0.266376,-0.67033,-0.886792,0.189542,-0.657143,0,0.142857,-0.0315789,0.057554,0.383648,-0.526316,-0.272727,0.268293,0,-0.4,3.0
338,0.0434783,-0.0769231,0.416667,-0.502183,-0.648352,-0.698113,-0.490196,0.0857143,-0.666667,-0.142857,-0.621053,-0.640288,-0.220126,-0.842105,0.636364,-0.0243902,0.4,0.6,4.0
339,-0.391304,-0.384615,-0.0833333,-0.528384,-0.626374,-0.811321,-0.490196,0.0285714,-0.666667,-0.428571,-0.526316,-0.623501,-0.459119,-0.631579,-0.727273,-0.609756,-0.0666667,-0.133333,3.0
340,-0.304348,-0.461538,-0.111111,-0.554585,-0.648352,-0.811321,-0.555556,0.0857143,-0.666667,-0.514286,-0.526316,-0.671463,-0.54717,-0.657895,-0.636364,-0.512195,0.0666667,0,3.0
341,-0.434783,-0.461538,-0.0277778,-0.633188,-0.67033,-0.849057,-0.633987,0.257143,-0.833333,-0.514286,-0.705263,-0.745803,-0.333333,-0.657895,-0.727273,0.0243902,-0.533333,-0.4,1.0
342,-0.565217,-0.692308,-0.611111,-0.764192,-0.692308,-0.924528,-0.699346,0.371429,-0.833333,-0.742857,-0.768421,-0.791367,-0.597484,-0.315789,-0.727273,-0.707317,-0.733333,-0.866667,2.0
343,0.26087,0.615385,0.694444,-0.248908,-0.758242,-0.698113,0.437908,-0.771429,0.333333,0.514286,-0.0105263,0.304556,0.18239,-0.684211,0.181818,-0.707317,-0.133333,0.133333,1.0
344,0.130435,0.692308,0.694444,0.00436681,-0.538462,-0.698113,0.464052,-0.771429,0.333333,0.714286,0.0315789,0.326139,0.308176,-0.605263,0,-0.0243902,-0.266667,0,1.0
345,0.217391,0.615385,0.833333,-0.266376,-0.78022,-0.811321,0.620915,-0.885714,0.5,0.314286,0.326316,0.556355,0.811321,-0.421053,-0.454545,-0.317073,-0.4,-0.733333,3.0
346,0.913043,0.461538,0.944444,0.0829694,-0.604396,-0.622642,0.30719,-0.714286,0.166667,0.285714,0.0315789,0.160671,0.396226,-0.815789,0.909091,0.219512,0.2,0.6,2.0
347,-0.347826,-0.153846,0.0277778,-0.449782,-0.736264,-0.849057,-0.490196,0.0285714,-0.666667,-0.228571,-0.526316,-0.618705,-0.144654,-0.868421,-0.181818,-0.414634,0.733333,0.8,1.0
348,-0.0434783,-0.153846,0.222222,-0.528384,-0.67033,-0.698113,-0.568627,0.142857,-0.666667,-0.142857,-0.652632,-0.693046,-0.283019,-0.868421,-0.0909091,-0.707317,0.533333,0.666667,4.0
349,-0.304348,-0.461538,-0.194444,-0.624454,-0.758242,-0.849057,-0.738562,0.371429,-0.833333,-0.457143,-0.736842,-0.817746,-0.471698,-0.947368,0.454545,-0.707317,0.8,0.866667,1.0
350,0.0434783,0,0.694444,-0.0742358,-0.582418,-0.773585,0.0457516,-0.485714,-0.166667,-0.0571429,-0.178947,-0.131894,-0.245283,-0.815789,-0.909091,0.560976,0,0.266667,1.0
351,-0.347826,-0.615385,-0.5,-0.71179,-0.714286,-0.886792,-0.529412,0.142857,-0.666667,-0.628571,-0.652632,-0.676259,-0.396226,-0.289474,0.0909091,-1.0,-0.733333,-0.866667,2.0
352,-0.217391,0,0.0555556,-0.615721,-0.692308,-0.735849,-0.542484,0.0857143,-0.666667,-0.0285714,-0.6,-0.666667,0.132075,-0.710526,0.181818,-0.463415,-0.133333,0.266667,4.0
353,-0.652174,0.0769231,-0.194444,-0.633188,-0.626374,-0.849057,-0.490196,0.0285714,-0.666667,-0.171429,-0.568421,-0.625899,0.081761,-0.578947,-0.545455,-1.0,-0.533333,-0.533333,3.0
354,0.0869565,0.307692,0.388889,-0.231441,-0.648352,-0.735849,-0.150327,-0.371429,-0.333333,0.0571429,-0.315789,-0.309353,0.106918,-0.842105,-0.0909091,-0.95122,0.133333,0.333333,2.0
355,-0.130435,-0.307692,0.333333,-0.266376,-0.67033,-0.698113,-0.0718954,-0.428571,-0.333333,-0.342857,-0.178947,-0.232614,-0.257862,-0.710526,-0.727273,-0.414634,-0.133333,0.0666667,1.0
356,-0.217391,-0.0769231,0,-0.414847,-0.516484,-0.811321,-0.503268,0.0285714,-0.666667,-0.257143,-0.578947,-0.625899,-0.119497,-0.736842,0.0909091,-0.95122,0.266667,0.333333,3.0
357,0.565217,0.230769,0.916667,-0.222707,-0.736264,-0.698113,0.24183,-0.657143,0.166667,0.0857143,0,0.0815348,0.308176,-0.710526,0.181818,0.512195,0,0.4,2.0
358,-0.391304,-0.0769231,0.166667,-0.475983,-0.714286,-0.773585,-0.424837,-0.0857143,-0.666667,-0.257143,-0.463158,-0.563549,-0.18239,-0.710526,-0.818182,-0.902439,-0.0666667,0,1.0
359,0.173913,0.230769,0.555556,-0.10917,-0.648352,-0.735849,-0.0326797,-0.485714,-0.166667,0.0857143,-0.242105,-0.196643,-0.157233,-0.921053,-0.727273,-0.756098,0.4,0.6,1.0
360,0.521739,0.461538,0.916667,-0.318777,-0.824176,-0.622642,0.359477,-0.714286,0.166667,0.514286,0.0421053,0.206235,0.320755,-0.657895,-0.0909091,0.365854,-0.133333,0.333333,2.0
361,0.217391,0,0.805556,-0.20524,-0.692308,-0.698113,0.124183,-0.542857,0,-0.0857143,-0.126316,-0.0551559,0.081761,-0.815789,-0.363636,0.853659,0.0666667,0.6,2.0
362,-0.0434783,0.0769231,0.138889,-0.371179,-0.736264,-0.811321,-0.267974,-0.257143,-0.5,-0.0285714,-0.305263,-0.422062,-0.0440252,-0.789474,-0.636364,-0.804878,0,0.133333,2.0
363,-0.304348,0.0769231,0.25,-0.624454,-0.758242,-0.698113,-0.464052,0.0285714,-0.666667,-0.0571429,-0.526316,-0.604317,-0.0314465,-0.605263,0.181818,-0.658537,-0.333333,0.0666667,4.0
364,-0.391304,-0.0769231,0.0277778,-0.572052,-0.736264,-0.811321,-0.45098,0.0285714,-0.666667,-0.228571,-0.463158,-0.601918,-0.207547,-0.578947,0.363636,-0.317073,-0.466667,-0.466667,1.0
365,0.521739,0.615385,0.805556,-0.135371,-0.67033,-0.660377,0.176471,-0.6,0,0.314286,-0.0947368,0.0167866,0.584906,-0.763158,0.0909091,-0.853659,-0.0666667,0.266667,2.0
366,-0.26087,0.0769231,0.25,-0.606987,-0.714286,-0.698113,-0.437908,-0.0285714,-0.666667,0.0571429,-0.484211,-0.589928,-0.0314465,-0.578947,-0.909091,-0.756098,-0.4,0,4.0
367,-0.608696,-0.692308,-0.472222,-0.737991,-0.648352,-0.811321,-0.699346,0.428571,-0.833333,-0.714286,-0.778947,-0.808153,-0.572327,-0.394737,0,0.170732,-0.8,-0.733333,2.0
368,-0.521739,-0.0769231,-0.222222,-0.615721,-0.626374,-0.849057,-0.555556,0.142857,-0.666667,-0.314286,-0.6,-0.681055,-0.106918,-0.578947,-0.545455,-0.95122,-0.533333,-0.6,3.0
369,-0.304348,0.0769231,0.138889,-0.545852,-0.78022,-0.773585,-0.359477,-0.142857,-0.5,-0.114286,-0.4,-0.510791,0.106918,-0.657895,-0.181818,-0.268293,-0.266667,-0.2,1.0
370,0,-0.384615,0.0277778,-0.362445,-0.626374,-0.886792,-0.150327,-0.428571,-0.333333,-0.542857,-0.210526,-0.278177,-0.509434,-0.605263,-1.0,-0.804878,0.333333,0.133333,3.0
371,0.0434783,-0.0769231,-0.111111,-0.275109,-0.472527,-0.886792,-0.359477,-0.2,-0.5,-0.257143,-0.494737,-0.484412,-0.0314465,-0.710526,-0.363636,-0.658537,0.333333,0.466667,3.0
372,0.0434783,0.0769231,0.305556,-0.475983,-0.626374,-0.735849,-0.424837,-0.0285714,-0.5,-0.114286,-0.547368,-0.580336,-0.081761,-0.763158,-0.909091,-0.365854,0.0666667,0.4,4.0
373,0,0.0769231,0.0277778,-0.126638,-0.450549,-0.849057,-0.281046,-0.314286,-0.5,-0.0857143,-0.389474,-0.41247,-0.081761,-0.736842,-0.454545,-0.219512,0.533333,0.466667,3.0
374,-0.391304,-0.769231,-0.638889,-0.886463,-0.758242,-0.924528,-0.921569,0.771429,-1.0,-0.8,-0.915789,-0.94964,-0.63522,-0.315789,-0.181818,-0.268293,-0.733333,-0.866667,4.0
375,0.565217,0.461538,0.527778,-0.257642,-0.758242,-0.924528,0.503268,-0.828571,0.333333,0.142857,0.389474,0.419664,0.358491,-0.394737,-1.0,-0.0731707,-0.266667,-0.666667,3.0
376,0.347826,0.384615,0.888889,-0.222707,-0.736264,-0.660377,0.372549,-0.714286,0.166667,0.285714,0.0736842,0.223022,0.18239,-0.657895,0.363636,0.0731707,-0.0666667,0.333333,2.0
377,-0.391304,-0.692308,-0.444444,-0.755459,-0.78022,-0.849057,-0.79085,0.485714,-0.833333,-0.685714,-0.747368,-0.858513,-0.710692,-0.684211,-0.909091,-0.317073,-0.333333,-0.266667,2.0
378,-0.608696,-0.769231,-0.611111,-0.886463,-0.868132,-0.811321,-0.830065,0.6,-0.833333,-0.771429,-0.831579,-0.892086,-0.761006,-0.5,-0.909091,-0.756098,-0.733333,-0.8,2.0
379,0.391304,0.769231,0.611111,-0.0829694,-0.626374,-0.660377,0.372549,-0.714286,0.166667,0.571429,0,0.227818,0.345912,-0.657895,-0.818182,-0.0731707,-0.2,0.2,1.0
380,-0.695652,-0.538462,-0.444444,-0.842795,-0.802198,-0.849057,-0.647059,0.314286,-0.833333,-0.628571,-0.778947,-0.767386,-0.584906,-0.447368,-1.0,-0.756098,-0.8,-0.666667,1.0
381,0.434783,0.615385,0.666667,0.0742358,-0.56044,-0.924528,0.803922,-0.942857,0.666667,0.257143,0.578947,0.772182,0.924528,-0.236842,-0.545455,-0.463415,-0.6,-0.933333,3.0
382,-0.652174,0,-0.138889,-0.676856,-0.692308,-0.811321,-0.464052,0.0285714,-0.666667,-0.142857,-0.505263,-0.609113,0.0188679,-0.447368,-0.909091,-0.317073,-0.6,-0.6,3.0
